budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
7000000,9190525,102125,1.052469136,10000,1000,816,203,106,1,2009,USA,R,"(6, 8]"
7500000,9176553,19147,1.649484536,16719.61766,11,13000,3970,100,1,2009,USA,PG-13,"(6, 8]"
7000000,9094451,11668,0.392405063,16719.61766,49,687,858,103,2.388288288,1989,USA,R,"(6, 8]"
7000000,14612840,11191,1.918918919,16719.61766,107,893,1322,116,1,2014,USA,PG-13,"(6, 8]"
7000000,9166863,83182,1.137651822,16000,192,14000,635,99,2,2009,USA,R,"(6, 8]"
7000000,8373585,39680,0.37012987,16719.61766,17000,883,777,164,2.388288288,1988,USA,R,"(6, 8]"
7000000,7292175,7736,0.72,16719.61766,30,761,819,96,3,1999,USA,R,"(6, 8]"
7000000,6601079,17436,0.43115942,16719.61766,98,729,976,122,1,2004,UK,PG-13,"(6, 8]"
6000000,6165429,23486,0.297188755,16719.61766,176,116,139,94,1,2002,Other,PG,"(6, 8]"
7000000,5694308,13815,0.543478261,446,70,692,1027,93,2.388288288,2007,USA,PG-13,"(0, 4]"
7000000,4720371,3203,0.317647059,650,7,11000,78,113,2,2001,USA,PG,"(6, 8]"
7000000,2344847,18561,1.327731092,16719.61766,342,1000,1019,99,2.388288288,2008,USA,R,"(6, 8]"
7000000,7455447,29967,1.76984127,16719.61766,157,490,483,91,2,2010,USA,R,"(6, 8]"
7000000,1738692,95529,1.292358804,38000,159,3000,371,112,2.388288288,2011,UK,R,"(6, 8]"
7000000,1889522,1119,2.833333333,797,2,1000,1145,99,2,2009,USA,G,"(6, 8]"
4825000,1110286,9727,2.476923077,16719.61766,127,6000,1739,125,6,2009,USA,R,"(6, 8]"
50000000,700000,24438,0.205128205,16719.61766,8,106,93,107,1,1993,Other,R,"(6, 8]"
7000000,1768416,35848,1.52020202,16719.61766,949.3756281,227,324,97,2.388288288,2010,USA,R,"(6, 8]"
7000000,196067,1966,1.56,97,5,766,410,96,3,2002,UK,R,"(6, 8]"
7000000,532988,5863,5.32,16719.61766,6,7000,1935,103,2.388288288,2015,USA,PG-13,"(6, 8]"
7000000,453079,4124,3.586206897,916,30,474,684,108,4,2010,USA,R,"(4, 6]"
7000000,46451,7663,0.710526316,694,949.3756281,26000,1264,118,2,2010,USA,R,"(4, 6]"
7000000,233103,2670,0.98,311,554,876,1368,97,3,2005,UK,R,"(6, 8]"
6900000,41400000,39451,0.275362319,16719.61766,16000,16000,695,115,2.388288288,1985,USA,R,"(6, 8]"
6800000,49526,16299,0.573643411,1000,3,710,1133,108,1,2005,USA,R,"(6, 8]"
6800000,10696,10771,0.384615385,413,949.3756281,240,166,101,8,2003,USA,R,"(6, 8]"
6900000,31607598,58366,1.4,10000,13,34000,1185,101,1,2012,Other,PG-13,"(4, 6]"
6800000,6857096,80429,1.448717949,37000,777,131,124,139,2.388288288,2010,Other,R,"(8, 10]"
5000000,223878,3548,1.714285714,282,125,60,40,125,1,2003,Other,R,"(6, 8]"
4000000,8060,81644,1.327102804,11000,294,585,54,115,1,2007,Other,R,"(8, 10]"
6500000,84263837,81699,0.931271478,45000,40,1000,721,99,2.388288288,2014,USA,R,"(4, 6]"
6500000,110029,1388,1.064516129,479,3,46,84,88,7,2009,Other,PG-13,"(6, 8]"
6000000,57504069,94139,0.349726776,16719.61766,309,27,41,112,2,1991,USA,R,"(6, 8]"
6500000,54215416,21409,0.285714286,16719.61766,7,699,114,108,1,1987,USA,PG-13,"(6, 8]"
6500000,31899000,23986,0.60199005,16719.61766,949.3756281,754,1084,104,2.388288288,1980,USA,PG,"(6, 8]"
6500000,24103594,6384,0.259259259,391,208,876,1516,108,2.388288288,1993,USA,PG,"(6, 8]"
6500000,10149779,8294,0.60625,342,38,730,552,91,2.388288288,1999,USA,PG-13,"(0, 4]"
7000000,6173485,10672,0.869047619,802,11,56,44,141,2.388288288,2001,Other,R,"(6, 8]"
4000000,2338695,134070,0.566539924,16719.61766,905,27000,1060,105,1,2004,UK,R,"(6, 8]"
6500000,2024854,564,0.19047619,19,949.3756281,1000,639,100,2,2005,USA,PG-13,"(6, 8]"
6500000,1029017,12049,0.622222222,1000,15,18000,1860,97,2,2004,USA,R,"(6, 8]"
6500000,66637,29608,2.358695652,16719.61766,38,12000,1418,105,2.388288288,2009,USA,R,"(6, 8]"
4500000,871577,51353,1.27972028,13000,210,845,1102,122,1,2007,UK,R,"(6, 8]"
4800000,4063859,114407,0.68,11000,31,65,94,121,2,2003,Other,R,"(6, 8]"
6000000,2122561,99033,0.214285714,16719.61766,949.3756281,1000,1679,123,6,1995,USA,R,"(6, 8]"
6000000,181360000,170027,0.354285714,13000,116,1000,1842,110,2,1978,USA,PG-13,"(6, 8]"
6000000,119078393,113152,0.203389831,16719.61766,909,503,610,122,2.388288288,2004,USA,R,"(6, 8]"
6000000,102300000,107408,0.55984556,16719.61766,55,382,545,139,2,1964,USA,R,"(6, 8]"
110000000,24004159,68722,0.984293194,16719.61766,153,1000,1447,120,2.388288288,2004,USA,PG,"(4, 6]"
6000000,43650000,71919,0.379746835,16719.61766,34,804,520,152,2.388288288,1961,USA,R,"(6, 8]"
6000000,39800000,81599,0.284,16719.61766,11000,13000,1057,98,3,1980,USA,R,"(6, 8]"
6000000,21005329,89128,0.372093023,16719.61766,12,16000,1459,94,2.388288288,2002,Other,R,"(6, 8]"
6000000,18621249,45859,0.35,16719.61766,378,957,1583,90,9,2000,USA,PG-13,"(6, 8]"
6000000,25244700,91017,0.707746479,16719.61766,949.3756281,742,983,106,1,1981,UK,R,"(6, 8]"
6000000,13235267,12339,1.625,256,949.3756281,555,889,89,2,2007,USA,PG,"(0, 4]"
6000000,12793213,18286,0.465753425,16719.61766,80,8000,1618,104,4,1988,USA,R,"(6, 8]"
9000000,11883495,52805,0.316546763,16719.61766,29,711,588,99,1,1998,UK,R,"(6, 8]"
6000000,11797927,4582,0.480769231,985,38,1000,835,98,2.388288288,1995,USA,R,"(6, 8]"
6000000,17605861,145580,0.717948718,16719.61766,162,1000,174,121,1,2006,UK,R,"(6, 8]"
3000000,11642254,22929,0.477351916,926,2,742,376,96,1,1989,USA,PG,"(4, 6]"
5000000,9203192,45396,1.698529412,15000,949.3756281,11000,190,99,1,2011,USA,PG-13,"(6, 8]"
6000000,8596914,23023,0.777027027,16719.61766,949.3756281,697,615,122,2.388288288,2000,USA,R,"(6, 8]"
6000000,6670712,27301,1.475247525,16719.61766,20,3000,721,104,6,2009,USA,PG-13,"(6, 8]"
6000000,5359774,64794,1.992366412,17000,51,3000,510,96,2.388288288,2011,Other,R,"(6, 8]"
6500000,4693919,11011,0.538461538,422,949.3756281,1000,1664,94,2.388288288,2008,USA,R,"(4, 6]"
6000000,4859475,116910,0.292307692,16719.61766,949.3756281,4000,1725,90,2.388288288,1999,USA,R,"(6, 8]"
6000000,4394936,11439,0.184210526,901,3,4000,1165,96,1,1999,Other,PG-13,"(4, 6]"
6000000,3029081,26300,0.467532468,16719.61766,263,263,440,95,2.388288288,2001,USA,R,"(6, 8]"
6000000,3273588,4195,0.34,16719.61766,23,97,173,99,1,1993,USA,PG-13,"(6, 8]"
6000000,2207975,28855,0.678947368,16719.61766,53,4000,3491,99,2.388288288,2003,USA,PG-13,"(6, 8]"
6000000,2077046,27266,1.96,16719.61766,129,976,979,99,2,2008,USA,R,"(6, 8]"
6000000,399611,1245,0.551724138,16719.61766,11,767,845,90,2,2010,USA,PG,"(4, 6]"
6000000,115862,7394,1.26,16719.61766,19,1000,1014,96,2,2009,USA,R,"(6, 8]"
6000000,1346503,3024,2.545454545,16719.61766,61,974,1046,104,2.388288288,2011,Other,PG-13,"(6, 8]"
6000000,54606,1940,1.382352941,30,11,773,1185,107,2.388288288,2001,UK,PG-13,"(6, 8]"
6000000,36497,7367,0.702702703,850,949.3756281,11000,1325,85,2.388288288,2008,USA,R,"(4, 6]"
12000000,65804,32512,1.88372093,16719.61766,24,16000,10874,95,1,2012,USA,R,"(6, 8]"
5300000,3895664,34383,0.590604027,16719.61766,82,809,716,111,2.388288288,2002,Other,R,"(6, 8]"
50000000,31874869,43575,0.450331126,16719.61766,58,33000,855,115,2.388288288,2002,USA,R,"(6, 8]"
4000000,542860,9230,3,16719.61766,12,163,39,103,1,2008,Other,R,"(6, 8]"
3500159,32541719,89806,0.367579909,16719.61766,98,883,925,112,2.388288288,2002,UK,PG-13,"(6, 8]"
5600000,27024,55597,1.5,4000,57,37,15,85,2.388288288,2009,Other,R,"(6, 8]"
5500000,159600000,175607,0.472222222,16719.61766,131,1000,976,129,2.388288288,1973,USA,PG,"(8, 10]"
5500000,58800000,40511,0.422535211,16719.61766,46,368,552,125,2.388288288,1981,UK,PG,"(6, 8]"
5500000,50382128,10472,0.306930693,16719.61766,949.3756281,907,1113,116,2.388288288,2005,USA,PG-13,"(4, 6]"
7000000,6200756,96129,0.25,5000,72,19000,12722,111,2.388288288,2001,USA,R,"(6, 8]"
5500000,3629758,44151,1.018181818,16719.61766,25,517,143,97,2.388288288,2004,Other,PG-13,"(6, 8]"
5000000,6239558,5548,1,352,9,636,281,92,2.388288288,2003,Other,R,"(6, 8]"
3850000,611709,15267,5,16719.61766,592,232,103,93,1,2011,Other,R,"(6, 8]"
5500000,22770,1658,6,543,17,31,33,99,2.388288288,2013,Other,R,"(6, 8]"
5250000,766487,15315,0.555555556,915,136,4000,682,96,4,2007,USA,R,"(4, 6]"
30300000,1196752,79353,2.347107438,23000,77,286,79,100,3,2011,Other,R,"(6, 8]"
6000000,795126,4976,0.903846154,989,12,393,408,98,1,2004,Other,PG-13,"(6, 8]"
4000000,87025093,188679,0.289351852,16719.61766,163,1000,1305,95,2.388288288,2005,USA,R,"(6, 8]"
15000000,71897215,126893,0.934090909,33000,16,14000,420,104,2.388288288,2016,USA,PG-13,"(6, 8]"
5000000,64267897,67992,0.324159021,16719.61766,79,608,580,87,2.388288288,2002,USA,R,"(6, 8]"
5000000,50820940,31915,1.150943396,18000,10,852,1411,89,2.388288288,2014,USA,PG-13,"(4, 6]"
4500000,44793200,49820,0.421221865,16719.61766,55,506,599,88,2.388288288,1987,USA,PG,"(6, 8]"
5000000,43771291,79916,1.064516129,15000,949.3756281,1000,1020,108,1,2015,USA,R,"(6, 8]"
5000000,44456509,22105,0.50617284,14000,399,399,172,115,1,2013,Other,PG-13,"(6, 8]"
5000000,53884821,51204,1.004048583,26000,24,235,232,96,2.388288288,2012,USA,R,"(4, 6]"
5000000,36000000,6359,0.608695652,16719.61766,28,726,697,135,1,1953,USA,R,"(6, 8]"
8500000,34872293,30765,0.361111111,963,54,40000,1199,93,2.388288288,1991,USA,R,"(4, 6]"
4500000,34468224,105568,0.347091932,16719.61766,260,9000,1436,109,2,2003,USA,R,"(6, 8]"
5000000,32453345,31791,1.419354839,10000,52,510,690,101,2.388288288,2014,USA,R,"(4, 6]"
5000000,27296514,326494,1.385294118,65000,212,11000,3896,117,2.388288288,2013,USA,R,"(6, 8]"
9000000,25530884,845580,0.132559265,40000,22000,716,1030,113,2.388288288,2000,USA,R,"(8, 10]"
5000000,24138847,114797,0.368644068,16719.61766,949.3756281,1000,1555,97,3,2006,USA,R,"(6, 8]"
5000000,21994911,98354,0.348729792,16719.61766,335,838,237,110,2.388288288,2000,UK,R,"(6, 8]"
5000000,21501098,115813,1.277777778,22000,214,7000,892,103,1,2013,USA,PG-13,"(6, 8]"
5000000,19421271,2448,1.555555556,122,949.3756281,2000,877,77,1,1999,USA,G,"(4, 6]"
5000000,24809547,74875,1.556521739,11000,37,11000,4000,90,1,2011,USA,R,"(6, 8]"
4500000,23031390,4345,0.846153846,575,949.3756281,1000,1095,104,9,1998,USA,R,"(4, 6]"
5000000,21197315,49948,0.928909953,14000,66,1000,361,93,2.388288288,2014,USA,R,"(6, 8]"
5000000,17382982,5975,0.272727273,16719.61766,23,1000,1161,106,2.388288288,2014,USA,R,"(4, 6]"
6000000,14821531,6915,0.148325359,599,148,2000,860,109,2,1997,USA,R,"(6, 8]"
5000000,18656400,86077,1.584615385,45000,25,17000,2423,101,1,2014,USA,PG-13,"(6, 8]"
5000000,14343976,22961,0.443298969,1000,6,935,185,100,2.388288288,1989,USA,R,"(4, 6]"
5000000,15126948,20815,0.367164179,16719.61766,13,742,293,93,2.388288288,1995,USA,R,"(4, 6]"
2000000,13622333,91377,0.449350649,16719.61766,949.3756281,269,62,106,1,2001,Other,R,"(6, 8]"
5000000,13350177,7904,0.654867257,562,7,1000,1648,82,5,2008,USA,PG-13,"(0, 4]"
5000000,17768000,29629,0.385026738,16719.61766,27,742,221,88,2.388288288,1988,USA,R,"(4, 6]"
5000000,12947763,10624,0.768,16719.61766,17,690,275,89,2.388288288,1986,USA,R,"(6, 8]"
5000000,14100000,14995,0.482758621,16719.61766,272,801,1347,110,6,1982,USA,R,"(6, 8]"
5000000,12200000,7973,0.446153846,16719.61766,8,926,668,107,2.388288288,1983,USA,PG,"(6, 8]"
5000000,17683670,47227,0.705882353,16719.61766,17,520,475,86,2.388288288,2011,USA,PG-13,"(4, 6]"
8000000,12055108,61151,1.455223881,16719.61766,19,968,1194,91,2.388288288,2008,USA,R,"(6, 8]"
5000000,11675178,9509,1.113207547,11000,89,729,1061,92,4,2016,USA,R,"(0, 4]"
8000000,10572742,2326,2.142857143,738,1000,849,987,99,1,2009,USA,PG-13,"(6, 8]"
5000000,9628751,5164,0.446153846,207,99,93,89,82,2.388288288,2000,USA,PG,"(4, 6]"
6000000,3432342,24921,0.813253012,16719.61766,66,150,49,112,2,2003,Other,R,"(6, 8]"
5000000,6755271,7319,0.427480916,327,23,847,1151,90,4,2001,USA,R,"(4, 6]"
5000000,5308707,15053,0.490909091,393,4000,4000,919,95,2,2001,USA,R,"(6, 8]"
5000000,5009677,260607,0.855670103,47000,949.3756281,18000,944,97,2.388288288,2009,UK,R,"(6, 8]"
5000000,4306697,26720,0.612244898,920,460,990,1295,112,2.388288288,1997,Other,R,"(6, 8]"
4000000,3950029,12411,2.191011236,16719.61766,22,186,167,122,2.388288288,2010,Other,PG-13,"(6, 8]"
5000000,4040588,12233,1.224719101,16719.61766,19,25000,618,110,2.388288288,2008,USA,PG-13,"(6, 8]"
5000000,4700361,2047,0.413793103,16719.61766,35,4000,1322,121,2.388288288,2015,USA,PG-13,"(4, 6]"
5000000,1980338,12366,0.536423841,507,52,624,487,116,2,1998,USA,R,"(6, 8]"
5000000,2445646,32382,1.646464646,13000,52,10000,1651,112,1,2014,USA,R,"(6, 8]"
5000000,296665,12675,0.246835443,16719.61766,13,3000,1571,98,1,2003,USA,R,"(6, 8]"
5000000,3219029,28845,2.576,10000,57,727,675,95,2.388288288,2015,USA,R,"(6, 8]"
7000000,1040879,54478,0.451086957,16719.61766,949.3756281,387,161,91,2.388288288,1996,USA,R,"(6, 8]"
5000000,326308,6632,0.536231884,225,18000,10000,1977,97,3,1996,USA,R,"(6, 8]"
5000000,124720,1560,1.8,777,6,3000,1940,90,2.388288288,2008,USA,PG,"(6, 8]"
2000000,99147,1884,1.107142857,69,204,1000,1394,90,3,1998,USA,R,"(6, 8]"
5000000,65069140,65299,0.815384615,27000,949.3756281,432,408,94,2.388288288,2015,USA,PG-13,"(6, 8]"
5000000,16066,1207,0.295454545,40,34,811,749,103,2.388288288,2004,Other,R,"(0, 4]"
5000000,37440,12672,0.733333333,16719.61766,949.3756281,745,902,105,1,2014,USA,R,"(6, 8]"
84450000,617228,6183,3.666666667,1000,44,61,16,113,1,2006,Other,R,"(6, 8]"
890000,24475416,72443,0.336569579,16719.61766,949.3756281,3000,587,148,2.388288288,1996,USA,R,"(6, 8]"
4800000,47277326,138814,0.199868074,16719.61766,949.3756281,1000,1581,93,2.388288288,2005,USA,R,"(4, 6]"
2800000,1247453,11202,0.991869919,750,187,1000,1314,94,2.388288288,2005,UK,R,"(6, 8]"
4700000,1705139,4695,1.884057971,16719.61766,7,968,1072,118,2.388288288,1988,USA,R,"(6, 8]"
4800000,778565,83234,0.926315789,30000,949.3756281,33000,1428,90,1,2013,Other,R,"(4, 6]"
4600000,513836,6304,4.142857143,16719.61766,3,74,61,100,1,2010,Other,R,"(6, 8]"
4600000,434417,8867,1.861538462,16719.61766,4,13000,1577,97,1,2007,Other,R,"(4, 6]"
4500000,81200000,87739,0.338345865,16719.61766,37,801,1302,96,2.388288288,1984,USA,R,"(6, 8]"
4500000,52700832,107923,0.426395939,16719.61766,179,1000,637,117,4,1994,UK,R,"(6, 8]"
15000000,13060843,149528,0.444933921,16719.61766,949.3756281,22000,3346,108,2.388288288,2002,USA,R,"(6, 8]"
4500000,3798532,41138,0.576923077,2000,949.3756281,3000,567,109,2.388288288,1996,USA,R,"(6, 8]"
700000000,1687311,2412,0.875,539,98,341,30,115,3,1998,Other,PG-13,"(6, 8]"
5000000,10429707,10483,0.392,16719.61766,10,589,818,98,2.388288288,2014,USA,PG,"(4, 6]"
4500000,713413,9171,0.794117647,689,4,25,23,122,1,1997,Other,R,"(6, 8]"
4200000000,211667,53508,1.541984733,4000,949.3756281,717,164,112,2.388288288,2005,Other,R,"(6, 8]"
4400000,112000000,680041,0.196052632,32000,869,888,1146,133,2.388288288,1975,USA,R,"(8, 10]"
3000000,26345,16445,1.121212121,16719.61766,63,2000,1422,112,4,2012,UK,R,"(6, 8]"
150000000,34964818,39975,1.376344086,24000,456,20000,953,111,4,2015,USA,PG,"(4, 6]"
4200000,1487477,47097,0.748387097,16719.61766,335,114,44,104,2.388288288,2004,Other,R,"(6, 8]"
2300000,62549000,41361,0.425675676,16719.61766,277,1000,857,112,2.388288288,1992,UK,R,"(6, 8]"
4000000,101055,17478,1.72327044,16719.61766,949.3756281,648,760,90,2.388288288,2009,USA,R,"(4, 6]"
4000000,44566004,321283,0.143398268,17000,949.3756281,19000,13011,101,2.388288288,2003,USA,R,"(6, 8]"
4000000,39200000,192940,0.313645621,16719.61766,11000,11000,1265,93,2.388288288,1977,USA,PG,"(8, 10]"
4000000,36000000,9456,0.411214953,625,309,232,310,152,2.388288288,1952,USA,R,"(6, 8]"
140000000,65007045,128694,0.477929985,51000,949.3756281,23000,1640,150,2.388288288,2014,UK,PG-13,"(6, 8]"
4000000,31252964,71495,0.293103448,16719.61766,395,13000,675,112,1,2001,USA,R,"(6, 8]"
3600000,31968347,93894,0.43006993,16719.61766,81,12000,1585,111,2.388288288,1995,USA,R,"(6, 8]"
3500000,20803237,110616,1.109965636,16000,450,14000,3712,106,1,2010,USA,R,"(6, 8]"
4000000,13008928,73501,0.516516517,27000,949.3756281,355,284,93,2.388288288,1988,USA,R,"(6, 8]"
5000000,15152879,13506,2.367647059,16719.61766,8,45000,941,93,2.388288288,2013,Other,PG-13,"(0, 4]"
4000000,10515579,66840,0.713709677,16719.61766,11000,19000,832,96,2.388288288,2006,UK,PG-13,"(6, 8]"
100000000,180011740,177729,0.168128655,16719.61766,13000,1000,1225,119,2.388288288,2001,USA,PG-13,"(4, 6]"
4000000,10097096,5612,0.710526316,842,69,522,300,93,2,2001,USA,R,"(4, 6]"
6000000,9821335,1415,2.2,118,69,939,1291,82,1,2000,USA,R,"(0, 4]"
3200000,8243880,28714,0.730232558,762,47,658,1043,101,1,2003,USA,R,"(6, 8]"
4000000,7825820,13086,0.801282051,576,5,49000,1490,81,2.388288288,2006,USA,R,"(4, 6]"
3400000,7159147,120189,0.974025974,11000,171,382,416,105,2.388288288,2007,Other,R,"(6, 8]"
4000000,6525762,44339,0.336470588,16719.61766,675,16000,1945,110,2,2002,USA,R,"(6, 8]"
4000000,4301331,78241,0.288135593,16719.61766,99,4000,1935,110,6,1995,USA,R,"(6, 8]"
4000000,3468572,10073,0.512820513,816,949.3756281,721,483,110,2.388288288,1988,USA,R,"(6, 8]"
4000000,2892582,22697,0.247524752,16719.61766,378,925,1340,84,2.388288288,1996,USA,R,"(6, 8]"
4000000,2800000,4377,0.529411765,309,24,834,1170,94,3,1999,USA,R,"(4, 6]"
4000000,2426851,16224,1.592105263,830,131,497,203,93,1,2007,USA,R,"(6, 8]"
4000000,1325073,18762,1.252747253,708,101,730,465,96,2.388288288,2005,USA,R,"(6, 8]"
4000000,864959,20275,0.768211921,16719.61766,21,420,452,101,2.388288288,2005,UK,PG,"(6, 8]"
4000000,800000,2308,0.428571429,550,101,721,900,87,2.388288288,1987,USA,R,"(4, 6]"
4000000,562059,8535,0.362831858,872,60,979,1109,99,4,2002,USA,R,"(6, 8]"
4000000,399793,2877,0.442857143,111,81,2000,1498,106,2.388288288,1999,USA,R,"(4, 6]"
4000000,371897,36494,1.966101695,11000,234,12000,1221,117,2,2013,USA,R,"(6, 8]"
3000000,302204,6705,0.811320755,167,13,419,413,99,3,1997,UK,PG,"(6, 8]"
1500000,265107,4617,0.548387097,614,949.3756281,945,983,85,1,2000,Other,R,"(6, 8]"
4000000,185577,2133,1.064516129,182,8,759,1066,86,1,1999,UK,R,"(6, 8]"
9500000,58214,34224,0.795620438,10000,949.3756281,617,230,106,2.388288288,2010,USA,R,"(6, 8]"
14000000,75078,1398,1.307692308,132,272,736,520,103,4,2000,USA,R,"(6, 8]"
2500000,64359,811,1.192307692,108,12,578,44,93,1,1998,UK,R,"(4, 6]"
16000000,317125,23334,1.620689655,16719.61766,105,18000,6748,112,2.388288288,2013,Other,R,"(6, 8]"
4000000,146402,9913,1.684210526,16719.61766,58,331,36,113,1,2002,Other,R,"(6, 8]"
650000,18469,34263,1.524822695,16719.61766,53,530,303,98,1,2010,USA,R,"(6, 8]"
4000000,12836,1686,0.428571429,161,19,18000,1358,92,1,1997,USA,R,"(4, 6]"
4000000,20262,1738,7,278,19,585,38,106,2,2014,Other,R,"(6, 8]"
4000000,4063,2086,1.8,657,55,223,16,93,3,2012,Other,R,"(4, 6]"
3977000,198655278,215340,0.222379603,16000,149,503,632,226,1,1939,USA,G,"(8, 10]"
3800000,14873,5294,0.791044776,251,541,773,863,152,2,1965,USA,R,"(6, 8]"
3500000,45857453,82232,0.701149425,16719.61766,11,1000,1012,91,3,1997,UK,R,"(6, 8]"
3500000,83400000,160281,0.31381733,16000,104,628,893,88,2.388288288,1980,USA,PG,"(6, 8]"
3500000,27900000,74626,0.127388535,8000,473,826,1347,97,1,1995,USA,R,"(6, 8]"
3500000,27900000,39508,0.291666667,16719.61766,117,851,1138,97,2,1993,USA,R,"(6, 8]"
3500000,14000000,15956,0.805084746,1000,10,3000,451,85,2.388288288,1987,USA,R,"(4, 6]"
3500000,25138292,66483,0.940265487,43000,22,648,350,92,2.388288288,2015,USA,R,"(6, 8]"
3500000,10305534,1721,0.5,280,949.3756281,625,196,93,2,1998,USA,R,"(0, 4]"
3500000,9449219,13949,0.43877551,453,949.3756281,385,467,96,2,1996,USA,R,"(6, 8]"
2000000,20167424,131831,1.134199134,33000,195,827,138,129,2.388288288,2009,Other,R,"(8, 10]"
3600000,5923044,113451,0.469273743,16719.61766,949.3756281,634,527,37,2.388288288,1987,USA,PG,"(6, 8]"
3000000,3293258,11399,0.236641221,16719.61766,949.3756281,560,1097,81,2.388288288,2001,USA,PG-13,"(4, 6]"
19900000,252652,54104,1.693467337,38000,12,29,8,103,2.388288288,2010,Other,PG-13,"(6, 8]"
3500000,220234,1950,1.25,360,949.3756281,827,1410,101,3,2006,USA,R,"(6, 8]"
68000000,34350553,104072,1.280193237,15000,82,622,1127,102,4,2012,USA,R,"(4, 6]"
3500000,101228,7228,0.943396226,414,9,11000,8405,98,4,2005,USA,R,"(6, 8]"
3500000,96793,12188,0.37037037,1000,23,4000,1416,91,3,2004,USA,PG-13,"(4, 6]"
3500000,123777,342,0.6,16719.61766,28,426,425,105,2.388288288,2016,Other,PG-13,"(4, 6]"
8000000,77413017,45984,0.510574018,16719.61766,10,11000,142,80,2.388288288,2005,Other,G,"(6, 8]"
3500000,5354039,92599,1.288888889,21000,78,18000,2969,107,8,2011,USA,R,"(6, 8]"
3300000,13092000,399138,0.731874145,129000,141,24000,1505,107,2.388288288,2014,USA,R,"(8, 10]"
2200000,104257,19194,0.29375,16719.61766,8,798,550,99,2,1999,UK,R,"(6, 8]"
3800000,610968,170155,1.401606426,60000,346,74,95,115,1,2012,Other,R,"(8, 10]"
3300000,8108247,9607,0.344827586,16719.61766,38,625,841,91,2.388288288,2006,USA,PG-13,"(6, 8]"
2000000,7680,704,0.888888889,100,4,631,848,92,2.388288288,1999,USA,R,"(6, 8]"
3000000,6517198,30474,0.901162791,16719.61766,13,280,17,101,2.388288288,2004,Other,R,"(6, 8]"
3200000,5776314,73349,1.838028169,15000,101,1000,551,105,4,2010,USA,R,"(6, 8]"
3000000,141600000,90177,0.365758755,16719.61766,644,1000,1342,109,6,1978,USA,R,"(6, 8]"
3500000,16501785,469561,0.260700389,21000,949.3756281,2000,1444,94,4,1996,UK,R,"(8, 10]"
3000000,38168022,4687,0.638554217,290,949.3756281,1000,796,115,2.388288288,2000,USA,R,"(6, 8]"
3000000,84749884,82133,0.735376045,14000,21,438,521,98,2.388288288,2010,USA,R,"(4, 6]"
3000000,24788807,21245,0.441314554,16719.61766,52,773,1070,91,2.388288288,1998,UK,PG,"(6, 8]"
4000000,21244913,123090,0.242117117,4000,909,909,688,120,2,2002,Other,R,"(6, 8]"
2200000,30000000,43485,0.422018349,16719.61766,28,426,576,87,2.388288288,1985,USA,R,"(4, 6]"
3000000,64423650,139329,0.624567474,31000,65,942,1345,85,2.388288288,2013,USA,R,"(4, 6]"
3000000,48056940,155153,0.784351145,58000,301,1000,831,110,2.388288288,2012,USA,R,"(6, 8]"
3000000,19184015,1466,0.685714286,63,9,71,77,113,1,2002,USA,R,"(4, 6]"
3000000,11694528,7721,1.583333333,635,1000,989,964,100,2.388288288,2005,USA,R,"(6, 8]"
3000000,10017041,8265,2.45,545,23,1000,1633,84,3,2009,USA,R,"(4, 6]"
3000000,7059537,8279,0.366336634,837,18,939,640,99,2.388288288,2006,USA,PG-13,"(0, 4]"
3000000,8114507,95362,1.5,62000,949.3756281,140,111,109,1,2013,USA,R,"(6, 8]"
3000000,7282851,9502,0.81,812,152,674,309,97,1,1988,USA,R,"(6, 8]"
1900000,4170647,14548,0.50931677,1000,70,883,346,96,2.388288288,1999,UK,R,"(6, 8]"
3000000,4142507,3665,0.592592593,131,949.3756281,472,375,82,1,2000,USA,R,"(4, 6]"
3000000,4109095,8239,0.358695652,16719.61766,300,729,457,109,2.388288288,1996,USA,R,"(4, 6]"
3000000,3902679,3943,0.448979592,217,16,687,455,98,2.388288288,1993,USA,R,"(4, 6]"
3000000,3559990,8005,0.612244898,417,45,578,608,95,2.388288288,1997,USA,R,"(4, 6]"
4500000,3287435,8603,0.686956522,430,11,11000,1007,104,2,2001,USA,R,"(6, 8]"
3300000,2961991,15885,0.538461538,16719.61766,232,10000,1074,108,4,1996,USA,R,"(6, 8]"
3000000,2912363,25063,0.858757062,16719.61766,151,113,93,94,1,2005,UK,R,"(6, 8]"
3000000,2223990,761,1.642857143,26,269,489,50,89,1,2003,USA,R,"(6, 8]"
3000000,1821983,31089,0.973180077,20000,949.3756281,40000,3387,102,2.388288288,2014,USA,R,"(4, 6]"
3000000,2181290,356181,0.377008653,43000,949.3756281,717,116,120,2.388288288,2003,Other,R,"(8, 10]"
3000000,703002,37495,1.182608696,37000,59,694,428,86,4,2011,Other,R,"(6, 8]"
3000000,3105269,368,0.625,174,949.3756281,574,492,101,2,2016,Other,R,"(4, 6]"
3000000,252726,1289,0.277777778,76,84,702,697,87,2.388288288,2006,USA,PG,"(6, 8]"
25000000,33631221,48562,1.206896552,16719.61766,81,3000,652,111,1,2014,USA,R,"(4, 6]"
2700000,95016,11074,0.714285714,442,7,289,55,98,2.388288288,2004,Other,R,"(6, 8]"
