budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
10000000,8070311,12706,0.693333333,16719.61766,18,7000,4000,89,9,2004,USA,PG,"(4, 6]"
10000000,8460995,35888,1.304,16719.61766,434,1000,1094,95,3,2010,USA,R,"(4, 6]"
10000000,8111360,34848,0.674876847,16719.61766,350,460,622,97,1,2002,UK,R,"(6, 8]"
6000000,8828771,79146,0.511363636,25000,949.3756281,20000,17000,94,10,2013,USA,R,"(4, 6]"
100000000,67631157,176606,0.85828877,25000,207,40000,14000,103,2.388288288,2010,USA,PG-13,"(4, 6]"
10000000,7563670,21268,1.886792453,518,4,939,1357,95,2.388288288,2008,USA,PG-13,"(4, 6]"
10000000,6619173,87203,1.199095023,25000,63,7000,525,101,2,2012,USA,R,"(6, 8]"
10000000,9473382,26832,0.380566802,16719.61766,63,24,5,130,3,1998,Other,R,"(6, 8]"
10000000,6197866,63733,0.345410628,16719.61766,949.3756281,874,463,112,2.388288288,1999,Other,G,"(6, 8]"
10000000,6044618,6200,0.413043478,398,9,12000,11934,96,1,2002,USA,R,"(4, 6]"
10000000,7764027,38459,1.058823529,16719.61766,949.3756281,628,819,89,2.388288288,2013,USA,R,"(6, 8]"
16000000,4356743,3662,0.582278481,16719.61766,49,719,806,85,2,2001,USA,PG,"(4, 6]"
10000000,5484375,84641,0.965853659,16719.61766,949.3756281,23000,636,120,2.388288288,2006,USA,PG-13,"(6, 8]"
10000000,5348317,20810,1.39,16719.61766,102,14000,3970,106,2.388288288,2015,USA,R,"(6, 8]"
10000000,5004648,14031,1.587719298,16719.61766,64,144,182,120,1,2009,Other,R,"(6, 8]"
10000000,3333823,5612,0.18852459,16719.61766,60,823,1458,111,2.388288288,2012,USA,PG-13,"(4, 6]"
11500000,3275585,10735,0.340909091,561,34,10000,1262,100,1,1993,UK,R,"(6, 8]"
9000000,3193102,24412,0.4625,944,949.3756281,402,428,89,2.388288288,1999,USA,R,"(6, 8]"
10000000,3041803,6377,0.53038674,345,25,902,1129,135,2.388288288,2000,UK,PG,"(6, 8]"
10000000,3060858,1768,0.72972973,208,4,754,635,92,4,1987,USA,R,"(4, 6]"
10000000,1055654,20426,0.251428571,16719.61766,108,634,836,120,1,2006,Other,PG-13,"(6, 8]"
10000000,2185266,8720,0.306451613,1000,949.3756281,1000,1826,135,2.388288288,2000,USA,R,"(6, 8]"
10000000,26583369,20837,1.456692913,10000,4,533,39,93,1,2016,USA,PG-13,"(4, 6]"
14000000,800000,892,0.095238095,106,76,902,737,118,2.388288288,1981,USA,PG,"(4, 6]"
10000000,1754319,13174,1.160493827,16719.61766,129,749,473,98,2.388288288,2011,USA,PG-13,"(6, 8]"
8000000,1641788,30096,0.737089202,16719.61766,949.3756281,530,645,98,2.388288288,2002,Other,R,"(6, 8]"
10000000,1939441,55567,1.534722222,20000,34,11000,11683,106,1,2012,USA,R,"(6, 8]"
10000000,1276984,11403,0.6,795,949.3756281,975,1040,87,2,2000,Other,R,"(6, 8]"
11000000,1987762,59297,1.740740741,12000,607,11000,665,98,2.388288288,2011,USA,R,"(6, 8]"
5000000,1474508,33473,1.636363636,16719.61766,17,2000,1677,96,4,2009,USA,R,"(6, 8]"
10000000,1011054,10585,0.987951807,16719.61766,23,22000,1125,104,1,2003,Other,R,"(6, 8]"
10000000,900926,9517,1.108695652,319,949.3756281,966,1421,93,2,2007,USA,R,"(4, 6]"
10000000,866778,44208,1.641025641,16719.61766,949.3756281,20000,349,95,3,2007,Other,PG-13,"(6, 8]"
10000000,598645,13145,0.330232558,725,949.3756281,990,830,89,2.388288288,2002,UK,R,"(0, 4]"
10000000,488872,56923,1.012345679,16719.61766,949.3756281,478,134,85,2,2001,Other,PG,"(6, 8]"
10000000,365734,11487,0.508849558,952,787,787,850.9435399,93,2.388288288,2003,USA,R,"(4, 6]"
4000000,228524,8708,1.303571429,345,24,374,264,111,2,2004,USA,R,"(6, 8]"
10000000,226792,3080,0.977272727,117,302,893,1226,86,2,2001,UK,R,"(6, 8]"
10000000,131617,9971,0.663865546,661,216,1000,1807,82,1,2005,USA,R,"(6, 8]"
6200000,126247,24958,0.165048544,321,3,16000,963,83,2.388288288,1994,USA,PG,"(0, 4]"
10000000,169379,683,4,874,21,78,97,125,1,2013,Other,R,"(6, 8]"
10000000,15447,2971,0.341176471,89,71,795,859,86,2.388288288,1997,USA,R,"(0, 4]"
10000000,19348,2941,2.090909091,370,7,12000,3875,91,2,2009,USA,PG-13,"(4, 6]"
5000000,92900,3662,1.869565217,546,8,1000,1388,90,1,2009,USA,PG-13,"(4, 6]"
6500000,70527,7690,0.397058824,376,949.3756281,11000,1568,85,6,2004,USA,R,"(6, 8]"
10000000,128486,26156,2.054054054,16719.61766,419,398,156,135,2.388288288,2008,Other,R,"(6, 8]"
9500000,57176582,27492,0.654761905,16719.61766,41,723,1231,98,1,2000,USA,R,"(6, 8]"
8900000,225377,70382,2.352631579,33000,949.3756281,678,751,127,1,2012,Other,PG-13,"(6, 8]"
10500000,14114488,13190,0.578947368,616,17,1000,1657,98,2.388288288,1988,USA,PG-13,"(4, 6]"
9400000,46300000,29323,0.177325581,16719.61766,176,924,1658,197,2.388288288,1963,USA,R,"(6, 8]"
6000000,2600000,11612,0.636363636,16719.61766,12,21000,2000,104,3,1995,UK,R,"(6, 8]"
7400000,3029870,128729,0.796733212,50000,3000,10000,4844,130,1,2011,Other,R,"(6, 8]"
83532,30859000,96410,0.33535109,16719.61766,365,383,548,88,2.388288288,1974,USA,R,"(6, 8]"
10000000,3571735,39260,2.007751938,16719.61766,50,17000,1649,106,2,2010,USA,R,"(6, 8]"
9000000,50000000,29839,0.44,16719.61766,278,402,394,181,2.388288288,1971,USA,G,"(6, 8]"
9000000,63600000,82073,0.469090909,16719.61766,92,244,366,130,1,1965,UK,R,"(6, 8]"
9000000,34074895,6525,0.405063291,16719.61766,92,1000,1748,120,6,1999,USA,R,"(6, 8]"
9000000,33244684,62038,0.505338078,16719.61766,85,311,307,87,2.388288288,1988,USA,R,"(6, 8]"
9000000,24530513,66610,0.613053613,16719.61766,909,909,387,123,1,2007,USA,PG-13,"(6, 8]"
9000000,71519230,92364,1.168032787,15000,65,2000,1879,103,2.388288288,2014,USA,R,"(6, 8]"
9000000,20035310,12324,0.369942197,580,949.3756281,3000,1090,91,1,2000,USA,PG-13,"(4, 6]"
9000000,18225165,155262,0.474683544,16719.61766,8,982,1316,88,2,2004,USA,R,"(6, 8]"
20000000,17804273,20449,0.367567568,1000,37,12000,10883,126,2.388288288,2000,USA,R,"(6, 8]"
8000000,16938179,41313,0.536585366,16719.61766,46,14000,1527,120,3,2000,USA,R,"(6, 8]"
9000000,16235293,19918,0.669064748,16719.61766,17,607,497,94,2.388288288,2006,USA,R,"(4, 6]"
9000000,10161099,23441,0.425925926,16719.61766,949.3756281,591,650,137,1,1989,UK,PG-13,"(6, 8]"
9000000,4681503,29058,0.571428571,838,23,1000,1181,99,1,2002,USA,R,"(6, 8]"
8000000,4350774,10476,0.288461538,16719.61766,157,4000,467,79,3,1994,USA,PG-13,"(6, 8]"
9000000,1530535,7833,1.587301587,215,38,745,907,103,3,2005,USA,R,"(4, 6]"
9000000,4881867,15200,1.697368421,1000,26,1000,1611,92,1,2008,USA,R,"(6, 8]"
9000000,11860839,5156,3.19047619,16719.61766,64,2000,1640,84,2.388288288,2011,USA,PG,"(4, 6]"
9000000,349618,4302,1.688888889,375,930,982,1035,120,1,1990,Other,R,"(6, 8]"
9000000,112935,8161,0.861702128,484,608,149,69,121,2.388288288,2002,UK,R,"(6, 8]"
9000000,883887,1201,1.857142857,16719.61766,3,679,741,97,3,2009,USA,PG,"(6, 8]"
11400000,13751,813,4,135,11,185,80,86,2.388288288,2006,Other,PG,"(6, 8]"
45000000,145109,14247,1.818181818,16719.61766,28,573,301,45,1,2008,Other,R,"(6, 8]"
9000000,1046166,2599,0.911111111,128,949.3756281,922,604,97,4,2005,Other,PG-13,"(4, 6]"
8600000,14373825,63216,0.678571429,16719.61766,8,4000,1818,84,2.388288288,2007,USA,R,"(6, 8]"
8500000,29200000,6142,0.615384615,1000,43,563,358,125,2.388288288,1979,USA,R,"(6, 8]"
8500000,21564616,7098,1.268292683,16719.61766,68,3000,2000,96,9,2013,USA,PG-13,"(4, 6]"
8000000,14879556,73640,0.396825397,16719.61766,729,2000,974,103,2.388288288,1999,USA,R,"(6, 8]"
8500000,34017854,51326,1.137931034,8000,17,35000,1395,101,4,2015,USA,PG-13,"(6, 8]"
8500000,4440055,21360,2.018181818,16719.61766,319,2000,731,119,2.388288288,2009,UK,PG,"(6, 8]"
12000000,4018695,69759,0.893617021,27000,160,8000,408,128,2,2010,Other,PG-13,"(6, 8]"
9000000,6262942,59545,1.108974359,18000,78,7589.347374,2725.214819,106,2.388288288,2013,USA,PG-13,"(6, 8]"
8000000,1997807,5158,0.328571429,196,407,638,146,126,2.388288288,1999,USA,R,"(6, 8]"
8000000,90800000,126916,0.344680851,16719.61766,80,668,866,126,2.388288288,1984,USA,PG,"(6, 8]"
8000000,107930000,1324680,0.097949886,45000,16000,13000,1759,178,1,1994,USA,R,"(8, 10]"
8500000,32279955,293304,0.967391304,65000,66,15000,326,117,1,2014,USA,R,"(6, 8]"
8200000,163214286,148172,0.293103448,15000,338,354,404,174,3,1965,USA,G,"(6, 8]"
8000000,52287414,271794,0.169520548,24000,949.3756281,217,214,89,2,1986,USA,R,"(8, 10]"
8000000,45063889,297250,0.155447606,11000,949.3756281,133,59,113,2.388288288,2002,UK,R,"(6, 8]"
8000000,40066497,23671,0.234817814,16719.61766,548,389,723,95,2.388288288,2004,USA,PG-13,"(0, 4]"
8000000,36500000,87090,0.373239437,16719.61766,152,16000,925,112,2.388288288,1979,USA,PG,"(6, 8]"
8000000,34746109,3122,0.785714286,559,949.3756281,585,822,108,2,1996,USA,R,"(4, 6]"
8000000,34963967,270441,0.865079365,40000,129,23000,13000,100,2,2011,USA,R,"(6, 8]"
8000000,26049082,76791,1.64,16719.61766,19,363,459,94,3,2014,USA,R,"(6, 8]"
8000000,22551000,37269,0.248484848,16719.61766,949.3756281,18000,18591,111,2.388288288,1993,UK,PG-13,"(6, 8]"
7000000,22800000,59941,0.316371681,16719.61766,13,803,558,142,2,1969,UK,PG,"(6, 8]"
8000000,17278980,48225,0.243902439,16719.61766,33,744,978,82,2.388288288,1998,USA,R,"(6, 8]"
8000000,16699684,17461,1.551282051,16719.61766,3,24000,1458,97,1,2009,USA,PG,"(4, 6]"
50000000,50815288,109191,0.5728,16719.61766,79,13000,1317,128,2.388288288,2005,USA,R,"(6, 8]"
8000000,10269307,53251,0.484042553,16719.61766,78,12000,3968,138,2.388288288,2009,USA,R,"(6, 8]"
8000000,17536788,49240,1.626760563,12000,132,434,481,93,2,2013,USA,PG-13,"(6, 8]"
8000000,58401464,276746,0.992424242,19000,87,15000,1424,92,1,2010,USA,PG-13,"(6, 8]"
10000000,3205244,23629,1.758865248,16719.61766,608,1000,965,129,2.388288288,2010,UK,PG-13,"(6, 8]"
8000000,3076425,23660,0.790123457,16719.61766,341,963,1247,111,1,2002,Other,R,"(6, 8]"
8000000,2275557,12561,0.441176471,16719.61766,73,1000,1112,79,2,1991,USA,R,"(4, 6]"
8000000,1789892,9494,0.449541284,515,71,1000,429,104,1,1998,Other,R,"(6, 8]"
8000000,6350058,106098,1.086666667,20000,16,943,1241,101,3,2010,USA,PG-13,"(6, 8]"
8000000,532190,5673,0.621621622,16719.61766,23,1000,473,106,2,1997,USA,PG-13,"(6, 8]"
8000000,16168741,99430,1.554945055,43000,109,480,19,104,1,2013,USA,R,"(6, 8]"
8000000,336456,7116,0.835443038,494,200,21000,19000,109,2,2003,USA,R,"(4, 6]"
8000000,298110,25055,1.428571429,16719.61766,8,553,210,93,1,2006,Other,R,"(6, 8]"
8000000,117190,29994,0.790697674,16719.61766,36,10000,1097,98,4,2010,UK,PG-13,"(6, 8]"
50000000,23106,9003,1.724137931,532,346,947,1014,102,2.388288288,2004,Other,R,"(6, 8]"
8000000,52961,2103,5.090909091,675,43,144,110,97,1,2014,Other,R,"(4, 6]"
1100000000,439162,106160,0.348837209,16719.61766,78,6,9,124,2.388288288,1988,Other,R,"(8, 10]"
10000000,882290,4792,0.488372093,999,73,848,669,90,2,1989,Other,R,"(6, 8]"
7500000,106593296,72324,0.455223881,3000,78,11000,834,99,1,1989,USA,PG,"(6, 8]"
7500000,43490057,5275,1.133333333,508,88,1000,1890,115,6,1997,USA,R,"(6, 8]"
7500000,32333860,29843,0.765432099,16719.61766,7,186,183,89,1,1995,Other,R,"(6, 8]"
6500000,24792061,191998,0.73993808,16719.61766,655,24000,917,92,2.388288288,2005,USA,R,"(6, 8]"
10000000,17544812,69989,0.65625,16719.61766,949.3756281,1000,1341,94,2.388288288,2007,USA,R,"(4, 6]"
4500000,12574715,112138,1.172995781,12000,92,3000,987,100,2.388288288,2009,UK,PG-13,"(6, 8]"
7500000,5100000,6595,0.147540984,345,62,584,1070,109,2.388288288,1984,UK,R,"(4, 6]"
7500000,10460089,34098,0.593457944,1000,248,673,613,105,1,2002,USA,R,"(6, 8]"
7500000,3347439,833,0.181818182,31,949.3756281,373,515,118,1,2004,USA,PG,"(6, 8]"
8000000,10814185,37530,1.811320755,16719.61766,406,24000,15968,92,6,2009,USA,R,"(6, 8]"
7500000,197148,18109,0.886666667,16719.61766,187,631,321,93,2.388288288,2003,UK,R,"(6, 8]"
8000000,3014541,19616,2.265306122,16719.61766,127,3000,788,113,3,2011,UK,R,"(6, 8]"
7000000,1330827,9866,3.465753425,16719.61766,949.3756281,18000,1360,118,2,2016,Other,R,"(6, 8]"
7300000,1818681,74435,1,16719.61766,12,788,1339,97,1,2009,UK,R,"(6, 8]"
258000000,336530303,383071,0.206098843,16719.61766,949.3756281,24000,15000,156,2.388288288,2007,USA,PG-13,"(6, 8]"
7500000,143492840,414335,0.439273553,10000,655,24000,3973,96,2.388288288,2007,USA,PG-13,"(6, 8]"
7200000,43800000,74249,0.434782609,16719.61766,82,244,352,120,2,1971,UK,PG,"(6, 8]"
6000000,134821952,1155770,0.092940125,43000,949.3756281,14000,13000,175,1,1972,USA,R,"(8, 10]"
4000000,94900000,35172,0.3984375,16719.61766,213,225,266,95,2.388288288,1983,USA,R,"(6, 8]"
7500000,32391374,376600,0.670040486,40000,464,23000,28000,95,43,2009,USA,PG-13,"(6, 8]"
7000000,40158000,63931,0.34439834,16719.61766,319,1000,29,121,1,1993,Other,R,"(6, 8]"
7000000,113709992,108843,1.153024911,54000,949.3756281,17000,26000,110,1,2012,USA,R,"(6, 8]"
11000000,32131483,25870,0.379403794,2000,474,1000,1052,96,2.388288288,2003,USA,PG-13,"(4, 6]"
7000000,35400000,74957,0.541832669,16719.61766,82,581,736,121,3,1973,UK,PG,"(6, 8]"
5000000,34099640,16651,0.530201342,16719.61766,13,1000,1364,95,2.388288288,2000,USA,PG,"(6, 8]"
6600000,37295394,7973,0.881355932,16719.61766,70,1000,1738,112,8,2011,USA,PG-13,"(4, 6]"
105000000,144812796,362933,0.650730412,115000,1000,29000,585,143,4,2013,Other,PG-13,"(6, 8]"
7500000,31501218,84070,0.66730038,16719.61766,949.3756281,21000,1216,93,2.388288288,2005,USA,PG,"(6, 8]"
7000000,25625110,138707,0.46039604,16719.61766,949.3756281,16000,16000,104,2.388288288,1995,USA,R,"(6, 8]"
9000000,25000000,39847,0.462809917,16719.61766,23,1000,1099,119,1,1976,USA,PG,"(6, 8]"
13000000,21000000,73950,0.457364341,2000,82,16000,631,125,3,1974,UK,PG,"(6, 8]"
7000000,15818967,13913,1.141666667,16719.61766,14,971,749,89,2.388288288,2014,USA,R,"(0, 4]"
7000000,14891000,15088,0.476190476,824,737,718,904,92,3,1996,USA,R,"(6, 8]"
7000000,16901126,76267,0.379912664,16719.61766,949.3756281,1000,1246,109,2.388288288,2005,USA,R,"(6, 8]"
7000000,17474107,56605,2.02247191,23000,44,637,446,103,3,2015,USA,R,"(6, 8]"
7000000,14003141,4598,0.965517241,375,48,1000,1691,95,1,1999,USA,R,"(6, 8]"
200000000,304360277,522048,0.500667557,80000,949.3756281,883,956,143,2.388288288,2012,UK,PG-13,"(6, 8]"
7000000,9190525,102125,1.052469136,10000,1000,816,203,106,1,2009,USA,R,"(6, 8]"
7500000,9176553,19147,1.649484536,16719.61766,11,13000,3970,100,1,2009,USA,PG-13,"(6, 8]"
7000000,9094451,11668,0.392405063,16719.61766,49,687,858,103,2.388288288,1989,USA,R,"(6, 8]"
7000000,9166863,83182,1.137651822,16000,192,14000,635,99,2,2009,USA,R,"(6, 8]"
7000000,7292175,7736,0.72,16719.61766,30,761,819,96,3,1999,USA,R,"(6, 8]"
7000000,6601079,17436,0.43115942,16719.61766,98,729,976,122,1,2004,UK,PG-13,"(6, 8]"
6000000,6165429,23486,0.297188755,16719.61766,176,116,139,94,1,2002,Other,PG,"(6, 8]"
7000000,5694308,13815,0.543478261,446,70,692,1027,93,2.388288288,2007,USA,PG-13,"(0, 4]"
7000000,5430822,8391,0.52,16719.61766,6,206,230,96,2.388288288,1992,UK,R,"(6, 8]"
7000000,4720371,3203,0.317647059,650,7,11000,78,113,2,2001,USA,PG,"(6, 8]"
7000000,2344847,18561,1.327731092,16719.61766,342,1000,1019,99,2.388288288,2008,USA,R,"(6, 8]"
7000000,2148212,781,1.25,157,949.3756281,655,835,100,2.388288288,1999,USA,PG,"(6, 8]"
7000000,2062066,11387,0.659863946,357,261,783,1275,105,3,2002,USA,R,"(6, 8]"
7000000,1654367,18355,1.103773585,3000,60,4000,1415,99,2.388288288,2006,USA,R,"(6, 8]"
7000000,1889522,1119,2.833333333,797,2,1000,1145,99,2,2009,USA,G,"(6, 8]"
50000000,700000,24438,0.205128205,16719.61766,8,106,93,107,1,1993,Other,R,"(6, 8]"
7000000,1768416,35848,1.52020202,16719.61766,949.3756281,227,324,97,2.388288288,2010,USA,R,"(6, 8]"
10000000,306715,5143,0.193548387,724,43,1000,1399,95,1,1998,USA,PG-13,"(0, 4]"
7000000,382946,43965,1.353535354,19000,58,23000,20973,106,2.388288288,2010,USA,R,"(6, 8]"
3500000,236266,15104,0.355172414,16719.61766,835,13000,2725.214819,103,2.388288288,2002,USA,R,"(6, 8]"
7000000,196067,1966,1.56,97,5,766,410,96,3,2002,UK,R,"(6, 8]"
7000000,532988,5863,5.32,16719.61766,6,7000,1935,103,2.388288288,2015,USA,PG-13,"(6, 8]"
7000000,453079,4124,3.586206897,916,30,474,684,108,4,2010,USA,R,"(4, 6]"
7000000,233103,2670,0.98,311,554,876,1368,97,3,2005,UK,R,"(6, 8]"
6800000,49526,16299,0.573643411,1000,3,710,1133,108,1,2005,USA,R,"(6, 8]"
6800000,10696,10771,0.384615385,413,949.3756281,240,166,101,8,2003,USA,R,"(6, 8]"
6800000,6857096,80429,1.448717949,37000,777,131,124,139,2.388288288,2010,Other,R,"(8, 10]"
5000000,223878,3548,1.714285714,282,125,60,40,125,1,2003,Other,R,"(6, 8]"
6500000,84263837,81699,0.931271478,45000,40,1000,721,99,2.388288288,2014,USA,R,"(4, 6]"
6000000,57504069,94139,0.349726776,16719.61766,309,27,41,112,2,1991,USA,R,"(6, 8]"
6500000,54215416,21409,0.285714286,16719.61766,7,699,114,108,1,1987,USA,PG-13,"(6, 8]"
6500000,31899000,23986,0.60199005,16719.61766,949.3756281,754,1084,104,2.388288288,1980,USA,PG,"(6, 8]"
6500000,16842303,59474,0.327751196,16719.61766,218,900,939,102,3,1999,USA,R,"(6, 8]"
6500000,13367101,19715,0.668674699,515,132,435,410,88,2,2006,USA,R,"(4, 6]"
6500000,10149779,8294,0.60625,342,38,730,552,91,2.388288288,1999,USA,PG-13,"(0, 4]"
7000000,6173485,10672,0.869047619,802,11,56,44,141,2.388288288,2001,Other,R,"(6, 8]"
6500000,4000304,145395,1.296,23000,949.3756281,13000,1624,101,2.388288288,2011,UK,NC-17,"(6, 8]"
4000000,2338695,134070,0.566539924,16719.61766,905,27000,1060,105,1,2004,UK,R,"(6, 8]"
6500000,2024854,564,0.19047619,19,949.3756281,1000,639,100,2,2005,USA,PG-13,"(6, 8]"
6500000,2268296,41856,1.680672269,12000,129,10000,1700,116,4,2013,UK,PG-13,"(6, 8]"
6500000,66637,29608,2.358695652,16719.61766,38,12000,1418,105,2.388288288,2009,USA,R,"(6, 8]"
4500000,871577,51353,1.27972028,13000,210,845,1102,122,1,2007,UK,R,"(6, 8]"
6500000,38400000,600266,0.294797688,13000,949.3756281,2000,918,107,1,1984,UK,R,"(8, 10]"
4800000,4063859,114407,0.68,11000,31,65,94,121,2,2003,Other,R,"(6, 8]"
10000000,449558,32307,1.933333333,16719.61766,949.3756281,1000,81,98,2,2009,UK,R,"(6, 8]"
6000000,2122561,99033,0.214285714,16719.61766,949.3756281,1000,1679,123,6,1995,USA,R,"(6, 8]"
6000000,137963328,291603,0.237623762,9000,949.3756281,40000,1430,120,2.388288288,1986,UK,R,"(8, 10]"
6000000,119078393,113152,0.203389831,16719.61766,909,503,610,122,2.388288288,2004,USA,R,"(6, 8]"
6000000,102308900,152089,0.420711974,16719.61766,131,640,965,110,1,1969,USA,PG,"(8, 10]"
6000000,102300000,107408,0.55984556,16719.61766,55,382,545,139,2,1964,USA,R,"(6, 8]"
110000000,24004159,68722,0.984293194,16719.61766,153,1000,1447,120,2.388288288,2004,USA,PG,"(4, 6]"
6000000,43650000,71919,0.379746835,16719.61766,34,804,520,152,2.388288288,1961,USA,R,"(6, 8]"
6000000,25047631,6585,0.36,990,44,865,733,106,2.388288288,1999,USA,R,"(6, 8]"
6000000,23272306,740918,0.137055838,28000,949.3756281,18000,1553,106,4,1995,USA,R,"(8, 10]"
8000000,22168359,29659,0.387665198,1000,81,321,193,89,2.388288288,1989,USA,PG,"(4, 6]"
6000000,26236603,251349,0.714808044,10000,949.3756281,1000,365,109,2.388288288,2008,USA,R,"(6, 8]"
8000000,20400000,6304,0.367816092,403,54,469,768,144,2.388288288,1946,USA,R,"(6, 8]"
6000000,25244700,91017,0.707746479,16719.61766,949.3756281,742,983,106,1,1981,UK,R,"(6, 8]"
6500000,14545844,4756,0.578947368,624,949.3756281,413,464,121,4,1988,USA,R,"(4, 6]"
6000000,13235267,12339,1.625,256,949.3756281,555,889,89,2,2007,USA,PG,"(0, 4]"
6000000,17605861,145580,0.717948718,16719.61766,162,1000,174,121,1,2006,UK,R,"(6, 8]"
5000000,9203192,45396,1.698529412,15000,949.3756281,11000,190,99,1,2011,USA,PG-13,"(6, 8]"
6000000,8596914,23023,0.777027027,16719.61766,949.3756281,697,615,122,2.388288288,2000,USA,R,"(6, 8]"
6000000,5895238,17169,1.9,9000,4,8000,1352,84,1,2012,USA,R,"(4, 6]"
6000000,5359774,64794,1.992366412,17000,51,3000,510,96,2.388288288,2011,Other,R,"(6, 8]"
6000000,4859475,116910,0.292307692,16719.61766,949.3756281,4000,1725,90,2.388288288,1999,USA,R,"(6, 8]"
6000000,4542775,18313,1.04109589,985,138,373,571,90,2,2009,USA,R,"(4, 6]"
6000000,3588432,29341,1.602150538,16719.61766,949.3756281,17000,1379,106,4,2014,USA,R,"(6, 8]"
6000000,4394936,11439,0.184210526,901,3,4000,1165,96,1,1999,Other,PG-13,"(4, 6]"
6000000,2207975,28855,0.678947368,16719.61766,53,4000,3491,99,2.388288288,2003,USA,PG-13,"(6, 8]"
6000000,2077046,27266,1.96,16719.61766,129,976,979,99,2,2008,USA,R,"(6, 8]"
6000000,869325,2281,1.0625,125,949.3756281,721,798,107,2,1991,USA,PG-13,"(0, 4]"
6000000,399611,1245,0.551724138,16719.61766,11,767,845,90,2,2010,USA,PG,"(4, 6]"
6000000,115862,7394,1.26,16719.61766,19,1000,1014,96,2,2009,USA,R,"(6, 8]"
6000000,117560,2330,1.24137931,224,781,596,296,97,2.388288288,2006,USA,R,"(6, 8]"
6000000,36497,7367,0.702702703,850,949.3756281,11000,1325,85,2.388288288,2008,USA,R,"(4, 6]"
12000000,65804,32512,1.88372093,16719.61766,24,16000,10874,95,1,2012,USA,R,"(6, 8]"
4000000,542860,9230,3,16719.61766,12,163,39,103,1,2008,Other,R,"(6, 8]"
200000000,11905519,30210,0.523364486,16719.61766,64,778,1015,111,2.388288288,2005,Other,R,"(6, 8]"
3500159,32541719,89806,0.367579909,16719.61766,98,883,925,112,2.388288288,2002,UK,PG-13,"(6, 8]"
5500000,159600000,175607,0.472222222,16719.61766,131,1000,976,129,2.388288288,1973,USA,PG,"(8, 10]"
3000000,24475193,190494,1.159235669,33000,23000,23000,19694,90,1,2013,USA,R,"(6, 8]"
7000000,6200756,96129,0.25,5000,72,19000,12722,111,2.388288288,2001,USA,R,"(6, 8]"
5000000,6239558,5548,1,352,9,636,281,92,2.388288288,2003,Other,R,"(6, 8]"
5000000,1056102,18792,0.594771242,1000,10,715,529,104,2.388288288,2003,USA,R,"(6, 8]"
6500000,27545445,59524,0.246411483,16719.61766,949.3756281,782,1040,120,2,1989,USA,R,"(6, 8]"
5500000,56007,3754,0.391304348,113,56,4000,1683,99,3,2001,USA,R,"(4, 6]"
3850000,611709,15267,5,16719.61766,592,232,103,93,1,2011,Other,R,"(6, 8]"
5500000,22770,1658,6,543,17,31,33,99,2.388288288,2013,Other,R,"(6, 8]"
9000000,27445,3788,1.548387097,1000,3,472,77,96,5,2011,USA,R,"(4, 6]"
5250000,766487,15315,0.555555556,915,136,4000,682,96,4,2007,USA,R,"(4, 6]"
30300000,1196752,79353,2.347107438,23000,77,286,79,100,3,2011,Other,R,"(6, 8]"
5000000,83574831,109214,1.182156134,35000,949.3756281,852,1100,106,2.388288288,2013,USA,PG-13,"(6, 8]"
4900000,56536016,13523,1.673684211,16719.61766,26,2000,809,81,2.388288288,2016,USA,PG-13,"(6, 8]"
5000000,104007828,76828,0.799363057,24000,24,581,872,94,2.388288288,2011,USA,R,"(4, 6]"
5000000,50820940,31915,1.150943396,18000,10,852,1411,89,2.388288288,2014,USA,PG-13,"(4, 6]"
5000000,43771291,79916,1.064516129,15000,949.3756281,1000,1020,108,1,2015,USA,R,"(6, 8]"
5000000,53884821,51204,1.004048583,26000,24,235,232,96,2.388288288,2012,USA,R,"(4, 6]"
5000000,36000000,6359,0.608695652,16719.61766,28,726,697,135,1,1953,USA,R,"(6, 8]"
8500000,34872293,30765,0.361111111,963,54,40000,1199,93,2.388288288,1991,USA,R,"(4, 6]"
5000000,32453345,31791,1.419354839,10000,52,510,690,101,2.388288288,2014,USA,R,"(4, 6]"
5000000,27296514,326494,1.385294118,65000,212,11000,3896,117,2.388288288,2013,USA,R,"(6, 8]"
3300000,25799043,28513,1.206349206,16719.61766,26,10000,1631,83,2.388288288,2015,USA,PG-13,"(4, 6]"
9000000,25530884,845580,0.132559265,40000,22000,716,1030,113,2.388288288,2000,USA,R,"(8, 10]"
5000000,27689474,85688,0.991150442,23000,59,972,609,104,2.388288288,2013,USA,R,"(6, 8]"
5000000,24138847,114797,0.368644068,16719.61766,949.3756281,1000,1555,97,3,2006,USA,R,"(6, 8]"
5000000,21501098,115813,1.277777778,22000,214,7000,892,103,1,2013,USA,PG-13,"(6, 8]"
5000000,19421271,2448,1.555555556,122,949.3756281,2000,877,77,1,1999,USA,G,"(4, 6]"
5000000,20733485,11622,0.605095541,1000,3000,205,207,134,1,1997,USA,PG-13,"(6, 8]"
5000000,24809547,74875,1.556521739,11000,37,11000,4000,90,1,2011,USA,R,"(6, 8]"
4500000,23031390,4345,0.846153846,575,949.3756281,1000,1095,104,9,1998,USA,R,"(4, 6]"
5000000,21197315,49948,0.928909953,14000,66,1000,361,93,2.388288288,2014,USA,R,"(6, 8]"
